Ship Mode,Segment,State,Postal Code,Region,Category,Sub-Category,Sales,Quantity,Discount,Profit,Profitable
8187,1,0,31,10024,2,1,10,62.82,9,0.0,29.5254,1
8188,3,1,25,20852,2,1,10,19.44,3,0.0,9.3312,1
8189,3,1,25,20852,2,1,9,7.38,1,0.0,3.6162,1
8190,1,1,31,10011,2,1,10,38.88,6,0.0,18.6624,1
8191,1,1,31,10011,2,2,8,187.76,4,0.0,76.9816,1
8192,2,1,37,27707,0,1,9,6.048,7,0.7,-4.2336,0
8193,2,1,37,27707,0,1,13,98.352,3,0.2,9.8352,1
8194,2,1,37,27707,0,2,8,335.744,2,0.2,25.1808,1
8195,3,0,5,93101,3,1,10,8.96,2,0.0,4.3904,1
8196,1,1,32,37918,0,0,6,89.568,4,0.2,-1.1196,0
8197,1,1,32,37918,0,1,3,71.96,5,0.2,7.196,1
8198,1,1,32,37918,0,1,10,15.552,3,0.2,5.4432,1
8199,1,1,30,60610,1,1,9,10.43,5,0.8,-18.2525,0
8200,1,1,30,60610,1,1,14,72.784,1,0.2,-18.196,0
8201,0,0,31,10024,2,1,14,67.15,5,0.0,16.7875,1
8202,0,0,31,10024,2,0,16,549.98,2,0.0,142.9948,1
8203,0,0,31,10024,2,2,8,11.82,3,0.0,4.728,1
8204,0,0,31,10024,2,0,11,4643.8,4,0.0,2229.024,1
8205,0,0,31,10024,2,2,0,577.764,2,0.1,115.5528,1
8206,1,1,2,32114,0,2,15,191.5155,1,0.45,-76.6062,0
8207,1,1,2,32114,0,1,3,2.624,1,0.2,0.4264,1
8208,1,1,32,37211,0,1,9,1369.764,6,0.7,-913.176,0
8209,1,1,32,37211,0,1,14,294.368,4,0.2,-58.8736,0
8210,1,0,32,37211,0,1,13,81.568,2,0.2,7.1372,1
8211,1,1,38,75220,1,2,8,44.46,5,0.6,-17.784,0
8212,1,1,38,75220,1,1,14,314.088,3,0.2,19.6305,1
8213,1,0,32,37130,0,1,9,6.336,4,0.7,-4.6464,0
8214,1,0,32,37130,0,1,10,10.48,1,0.2,3.799,1
8215,1,0,32,37130,0,1,9,2.469,1,0.7,-1.8106,0
8216,1,0,32,37130,0,1,9,3.264,2,0.7,-2.2848,0
8217,1,1,38,75217,1,1,2,4.344,3,0.2,0.8688,1
8218,1,1,38,75217,1,2,8,31.776,3,0.6,-19.0656,0
8219,1,1,38,75217,1,1,1,4.928,2,0.2,1.7248,1
8220,1,1,38,75217,1,1,9,1.788,3,0.8,-3.0396,0
8221,1,1,38,75217,1,1,2,15.072,4,0.2,-3.768,0
8222,1,1,38,76017,1,1,14,12.624,2,0.2,-2.5248,0
8223,1,0,5,91104,3,1,10,185.88,6,0.0,83.646,1
8224,1,0,5,91104,3,1,10,12.96,2,0.0,6.2208,1
8225,3,1,13,2149,2,1,10,189.7,10,0.0,91.056,1
8226,3,1,13,2149,2,1,10,40.99,1,0.0,20.0851,1
8227,3,2,31,12180,2,2,8,82.64,2,0.0,7.4376,1
8228,3,2,31,12180,2,1,14,31.02,2,0.0,8.0652,1
8229,3,2,31,12180,2,0,6,89.97,3,0.0,37.7874,1
8230,3,1,34,30328,0,1,3,35.97,3,0.0,9.7119,1
8231,3,1,34,30328,0,2,5,1266.86,7,0.0,291.3778,1
8232,1,1,5,95123,3,1,14,169.45,5,0.0,42.3625,1
8233,1,1,5,95123,3,1,14,40.68,2,0.0,0.4068,1
8234,1,1,2,32216,0,1,12,3.328,2,0.2,0.416,1
8235,1,1,2,32216,0,2,15,933.262,4,0.45,-458.1468,0
8236,1,1,2,32216,0,2,0,2803.92,5,0.2,0.0,0
8237,0,1,2,32216,0,1,14,4.768,2,0.2,-0.7748,0
8238,0,1,2,32216,0,1,10,6.672,1,0.2,2.502,1
8239,0,1,2,32216,0,1,3,4.448,2,0.2,1.112,1
8240,0,1,2,32216,0,2,8,43.936,4,0.2,6.0412,1
8241,1,1,31,10009,2,1,9,23.744,2,0.2,8.3104,1
8242,1,1,31,10009,2,0,6,357.0,3,0.0,57.12,1
8243,1,1,5,94122,3,0,16,806.336,8,0.2,50.396,1
8244,1,1,5,94122,3,2,8,85.44,3,0.0,31.6128,1
8245,1,0,34,31907,0,1,14,344.91,3,0.0,10.3473,1
8246,0,2,30,60505,1,1,13,70.97,5,0.8,-191.619,0
8247,0,2,30,60505,1,1,3,36.784,2,0.2,3.6784,1
8248,3,2,44,19134,2,0,16,743.988,2,0.4,-123.998,0
8249,3,1,30,60653,1,1,9,11.212,2,0.8,-16.818,0
8250,3,1,30,60653,1,2,8,4.712,2,0.6,-1.8848,0
8251,3,1,30,60653,1,1,13,180.98,5,0.8,-470.548,0
8252,3,1,30,60653,1,1,14,60.416,2,0.2,6.0416,1
8253,1,1,23,98103,3,0,4,299.99,1,0.0,89.997,1
8254,1,1,23,98103,3,1,10,192.16,4,0.0,92.2368,1
8255,1,1,23,98103,3,0,16,242.624,8,0.2,27.2952,1
8256,1,1,23,98103,3,1,14,46.74,3,0.0,11.685,1
8257,1,1,23,98103,3,0,6,174.95,5,0.0,12.2465,1
8258,1,1,23,98103,3,1,9,100.704,6,0.2,37.764,1
8259,0,2,0,48066,1,1,10,368.91,9,0.0,180.7659,1
8260,0,2,0,48066,1,1,9,8.02,1,0.0,3.7694,1
8261,0,2,0,48066,1,1,14,171.04,4,0.0,44.4704,1
8262,1,2,6,72701,0,1,10,19.44,3,0.0,9.3312,1
8263,1,1,37,28540,0,1,9,13.092,4,0.7,-10.0372,0
8264,1,1,31,10035,2,1,13,122.94,3,0.0,30.735,1
8265,1,1,31,10035,2,1,9,35.448,7,0.2,12.8499,1
8266,1,1,33,19901,2,0,16,19.98,2,0.0,5.1948,1
8267,1,1,30,60505,1,2,15,69.375,1,0.5,-47.175,0
8268,1,1,30,60505,1,1,12,31.68,4,0.2,2.772,1
8269,1,1,30,60505,1,0,16,2003.168,4,0.2,250.396,1
8270,1,1,30,60505,1,1,3,9.344,2,0.2,3.1536,1
8271,1,1,31,10009,2,2,0,2563.056,8,0.1,313.2624,1
8272,1,0,5,92020,3,2,0,387.136,4,0.2,4.8392,1
8273,3,2,47,45503,2,1,3,3.424,1,0.2,0.2996,1
8274,1,0,31,10550,2,1,14,1085.42,7,0.0,282.2092,1
8275,1,2,47,44107,2,1,10,43.056,9,0.2,15.6078,1
8276,1,2,2,33614,0,1,9,3.762,3,0.7,-2.7588,0
8277,1,2,2,33614,0,1,9,34.86,2,0.7,-26.726,0
8278,1,2,2,33614,0,1,14,432.456,3,0.2,32.4342,1
8279,1,1,34,31907,0,1,14,675.06,3,0.0,87.7578,1
8280,2,0,37,28540,0,1,7,65.232,3,0.2,22.0158,1
8281,2,0,37,28540,0,2,0,207.0,3,0.2,25.875,1
8282,3,2,30,60174,1,0,11,600.53,2,0.3,137.264,1
8283,3,2,30,60174,1,1,3,59.904,2,0.2,14.2272,1
8284,3,2,30,60174,1,0,6,637.44,8,0.2,135.456,1
8285,3,2,30,60174,1,2,8,51.756,3,0.6,-33.6414,0
8286,1,2,2,33180,0,1,10,31.104,6,0.2,10.8864,1
8287,1,2,2,33180,0,1,3,47.96,5,0.2,4.1965,1
8288,1,2,2,33180,0,0,6,158.928,7,0.2,41.7186,1
8289,1,2,2,33180,0,1,13,211.248,6,0.2,15.8436,1
8290,1,2,2,33180,0,1,12,5.552,2,0.2,-1.041,0
8291,1,2,2,33180,0,1,1,2.952,1,0.2,0.9963,1
8292,1,1,47,45373,2,1,9,10.332,3,0.7,-7.5768,0
8293,1,0,23,98103,3,1,9,18.368,4,0.2,5.9696,1
8294,1,1,31,10011,2,0,16,299.9,2,0.0,74.975,1
8295,1,0,28,22204,0,1,7,26.55,9,0.0,12.744,1
8296,1,0,28,22204,0,0,6,111.98,2,0.0,26.8752,1
8297,1,0,37,28205,0,2,8,4.928,2,0.2,0.7392,1
8298,1,0,37,28205,0,1,1,11.784,3,0.2,4.2717,1
8299,1,1,5,95661,3,1,3,7.98,3,0.0,2.0748,1
8300,1,1,0,48234,1,1,7,180.96,2,0.0,81.432,1
8301,1,0,5,90036,3,0,6,1649.95,5,0.0,659.98,1
8302,1,0,5,90036,3,2,0,362.352,3,0.2,45.294,1
8303,3,2,5,94110,3,0,16,73.584,2,0.2,8.2782,1
8304,1,1,5,93309,3,2,15,486.368,4,0.2,36.4776,1
8305,1,2,46,74133,1,1,10,32.4,5,0.0,15.552,1
8306,1,2,46,74133,1,1,9,41.86,7,0.0,19.2556,1
8307,1,2,46,74133,1,1,9,77.56,2,0.0,35.6776,1
8308,0,2,5,94122,3,1,3,37.17,9,0.0,11.151,1
8309,1,1,38,77036,1,1,14,137.352,3,0.2,8.5845,1
8310,1,1,38,77036,1,2,15,376.509,3,0.3,-43.0296,0
8311,1,1,34,31907,0,2,8,62.72,4,0.0,24.4608,1
8312,1,1,34,31907,0,0,16,2939.93,7,0.0,764.3818,1
8313,1,2,38,77573,1,2,0,512.358,3,0.3,-14.6388,0
8314,1,2,38,77573,1,1,2,3.488,2,0.2,0.5668,1
8315,1,2,38,77573,1,1,3,22.288,7,0.2,3.9004,1
8316,1,2,38,77573,1,1,10,16.032,3,0.2,5.6112,1
8317,1,1,37,27217,0,1,3,1.752,1,0.2,0.1533,1
8318,1,1,37,27217,0,1,3,20.992,8,0.2,2.3616,1
8319,1,1,31,10009,2,1,14,11.21,1,0.0,3.363,1
8320,2,1,38,75220,1,1,3,45.04,2,0.2,4.504,1
8321,1,1,38,77095,1,1,9,15.624,2,0.8,-24.9984,0
8322,1,1,31,11561,2,1,13,8.74,2,0.0,2.2724,1
8323,1,1,31,11561,2,1,10,44.75,5,0.0,20.585,1
8324,2,2,2,33012,0,1,14,61.68,5,0.2,5.397,1
8325,2,2,2,33012,0,0,16,158.376,3,0.2,13.8579,1
8326,3,0,30,60505,1,1,9,2.864,4,0.8,-4.5824,0
8327,3,0,30,60505,1,1,9,94.192,7,0.8,-164.836,0
8328,1,1,29,7109,2,1,10,143.7,3,0.0,68.976,1
8329,1,1,29,7109,2,1,10,6.48,1,0.0,3.1104,1
8330,1,1,31,10024,2,0,6,7.88,4,0.0,2.5216,1
8331,2,1,13,1810,2,1,14,11.21,1,0.0,3.363,1
8332,2,1,13,1810,2,2,0,354.9,5,0.0,88.725,1
8333,2,1,13,1810,2,1,10,17.94,3,0.0,8.7906,1
8334,2,1,13,1810,2,1,9,51.8,4,0.0,23.31,1
8335,3,2,33,19711,2,1,9,299.52,9,0.0,149.76,1
8336,1,1,28,22204,0,1,3,7.7,2,0.0,3.157,1
8337,1,0,16,35601,0,1,10,23.92,4,0.0,11.7208,1
8338,1,0,16,35601,0,0,6,498.0,5,0.0,184.26,1
8339,1,0,5,92345,3,2,0,436.704,6,0.2,-38.2116,0
8340,1,1,28,23320,0,1,10,32.4,5,0.0,15.552,1
8341,2,1,5,90036,3,1,13,61.44,3,0.0,16.5888,1
8342,1,1,16,35810,0,1,14,73.36,7,0.0,19.8072,1
8343,1,1,32,37918,0,1,1,59.2,5,0.2,22.2,1
8344,1,1,32,37918,0,2,8,32.952,3,0.2,6.5904,1
8345,1,1,32,37918,0,2,0,218.376,3,0.2,-10.9188,0
8346,1,0,13,1841,2,2,8,31.4,5,0.0,13.188,1
8347,1,0,13,1841,2,2,8,9.48,1,0.0,3.792,1
8348,1,0,13,1841,2,0,16,209.5,10,0.0,58.66,1
8349,1,0,13,1841,2,2,8,24.3,5,0.0,10.449,1
8350,1,0,13,1841,2,1,10,6.48,1,0.0,3.1104,1
8351,1,0,44,19134,2,2,8,32.448,2,0.2,7.3008,1
8352,1,0,44,19134,2,1,9,26.388,4,0.7,-17.592,0
8353,1,0,44,19134,2,2,15,373.47,5,0.4,-112.041,0
8354,1,0,44,19134,2,1,9,64.2,5,0.7,-44.94,0
8355,1,0,44,19134,2,1,2,8.0,2,0.2,2.8,1
8356,1,1,34,30605,0,2,8,186.54,3,0.0,41.0388,1
8357,1,1,27,59405,3,1,14,87.08,7,0.0,24.3824,1
8358,1,1,27,59405,3,0,16,105.584,2,0.2,9.2386,1
8359,1,1,27,59405,3,0,6,217.44,6,0.0,91.3248,1
8360,3,1,38,79907,1,1,3,31.744,2,0.2,3.968,1
8361,3,1,38,79907,1,1,13,5.432,2,0.8,-13.58,0
8362,3,1,38,79907,1,2,15,913.43,5,0.3,-169.637,0
8363,3,1,38,79907,1,1,14,372.144,3,0.2,27.9108,1
8364,1,1,2,34741,0,0,16,751.984,2,0.2,84.5982,1
8365,2,2,23,98105,3,0,16,604.768,4,0.2,60.4768,1
8366,3,0,5,95051,3,1,12,27.36,4,0.0,7.3872,1
8367,3,0,5,95051,3,1,10,20.56,2,0.0,9.6632,1
8368,3,0,5,95051,3,1,9,83.92,5,0.2,31.47,1
8369,1,1,5,90049,3,2,15,902.712,3,0.2,33.8517,1
8370,1,2,5,93727,3,2,5,120.666,2,0.15,21.294,1
8371,2,1,38,76106,1,1,9,4.984,1,0.8,-8.4728,0
8372,1,2,23,98105,3,2,8,82.26,3,0.0,33.7266,1
8373,2,1,5,94110,3,1,14,29.74,1,0.0,4.461,1
8374,1,2,5,94110,3,1,13,87.36,6,0.0,23.5872,1
8375,1,2,5,94110,3,1,9,56.16,6,0.2,17.55,1
8376,1,0,2,33068,0,1,13,64.384,1,0.2,8.048,1
8377,1,0,38,77095,1,1,14,64.784,1,0.2,-14.5764,0
8378,1,0,38,77095,1,1,10,15.552,3,0.2,5.6376,1
8379,1,0,38,77095,1,1,7,223.888,7,0.2,69.965,1
8380,3,1,30,60653,1,1,10,10.896,3,0.2,3.405,1
8381,3,1,5,94109,3,0,16,84.784,2,0.2,-20.1362,0
8382,1,0,38,77036,1,2,0,241.5,4,0.3,0.0,0
8383,2,2,19,6484,2,0,6,59.97,3,0.0,14.9925,1
8384,2,2,19,6484,2,1,10,13.36,2,0.0,6.4128,1
8385,1,0,5,94601,3,1,9,11.808,3,0.2,4.1328,1
8386,1,1,19,6040,2,1,14,16.24,1,0.0,2.436,1
8387,1,1,19,6040,2,1,14,77.55,5,0.0,21.714,1
8388,1,0,29,7050,2,1,13,76.12,2,0.0,22.0748,1
8389,2,2,47,44312,2,1,2,17.184,6,0.2,6.2292,1
8390,2,0,5,90032,3,1,10,11.76,2,0.0,5.7624,1
8391,1,2,19,6810,2,2,8,27.46,2,0.0,9.8856,1
8392,3,1,13,2038,2,0,16,137.94,3,0.0,35.8644,1
8393,3,1,13,2038,2,2,8,111.15,5,0.0,48.906,1
8394,3,1,13,2038,2,1,13,901.95,3,0.0,297.6435,1
8395,3,1,13,2038,2,2,15,366.009,3,0.3,-47.0583,0
8396,0,1,37,28403,0,1,10,310.688,7,0.2,108.7408,1
8397,2,2,38,77095,1,1,9,7.68,5,0.8,-11.52,0
8398,3,2,47,45503,2,2,0,155.372,2,0.3,-35.5136,0
8399,1,1,41,85301,3,1,14,10.744,1,0.2,0.8058,1
8400,3,1,31,10009,2,1,9,232.4,5,0.2,78.435,1
8401,3,1,31,10009,2,2,0,164.646,3,0.1,12.8058,1
8402,3,1,31,10009,2,1,10,22.68,2,0.0,11.1132,1
8403,1,0,5,90036,3,1,10,105.52,4,0.0,48.5392,1
8404,1,0,33,19711,2,2,8,83.92,4,0.0,5.8744,1
8405,1,0,33,19711,2,0,6,141.9,5,0.0,58.179,1
8406,1,0,33,19711,2,2,8,39.98,2,0.0,9.1954,1
8407,1,0,33,19711,2,1,3,28.91,7,0.0,8.673,1
8408,1,0,33,19711,2,1,3,174.95,5,0.0,45.487,1
8409,1,2,5,92404,3,1,9,110.528,4,0.2,38.6848,1
8410,0,0,37,27217,0,2,15,630.024,4,0.4,-199.5076,0
8411,3,1,28,24153,0,1,3,27.86,7,0.0,9.1938,1
8412,1,1,38,75217,1,2,15,933.408,4,0.3,-173.3472,0
8413,1,0,38,76017,1,1,10,51.84,10,0.2,18.144,1
8414,1,0,38,76017,1,0,6,165.6,3,0.2,-6.21,0
8415,1,2,15,52302,1,1,10,106.32,3,0.0,49.9704,1
8416,2,2,23,98105,3,1,9,147.92,5,0.2,46.225,1
8417,2,2,23,98105,3,1,14,104.28,3,0.0,26.07,1
8418,2,2,23,98105,3,2,15,286.85,1,0.0,63.107,1
8419,2,2,23,98105,3,1,14,66.96,4,0.0,2.6784,1
8420,2,2,23,98105,3,0,6,199.98,2,0.0,87.9912,1
8421,1,1,29,8701,2,0,6,45.0,3,0.0,4.95,1
8422,1,1,29,8701,2,1,2,17.9,5,0.0,8.771,1
8423,1,1,29,8701,2,2,8,40.48,2,0.0,17.4064,1
8424,1,1,29,8701,2,2,5,2154.9,5,0.0,129.294,1
8425,2,0,47,45231,2,1,9,18.432,8,0.7,-12.288,0
8426,1,1,17,80229,3,1,12,10.944,2,0.2,0.9576,1
8427,2,1,0,48066,1,1,12,4.36,2,0.0,0.1744,1
8428,1,0,41,85281,3,0,6,62.352,6,0.2,-10.9116,0
8429,3,1,44,19601,2,2,8,303.92,5,0.2,-30.392,0
8430,1,1,3,55124,1,1,14,129.3,2,0.0,6.465,1
8431,1,0,25,21215,2,2,8,274.2,10,0.0,112.422,1
8432,3,0,38,78415,1,1,2,6.048,4,0.2,-1.3608,0
8433,3,0,38,78415,1,1,10,6.848,2,0.2,2.14,1
8434,3,0,38,78415,1,2,8,9.96,5,0.6,-6.723,0
8435,3,0,38,78415,1,1,9,8.552,2,0.8,-13.6832,0
8436,1,1,43,89115,3,1,9,45.584,11,0.2,16.5242,1
8437,1,1,47,44105,2,0,6,25.488,2,0.2,4.4604,1
8438,1,1,23,98105,3,1,9,136.96,4,0.2,51.36,1
8439,3,0,30,60623,1,0,16,49.616,2,0.2,4.9616,1
8440,3,2,47,43229,2,1,10,10.584,3,0.2,3.4398,1
8441,1,1,41,85705,3,1,10,84.416,4,0.2,27.4352,1
8442,1,2,44,19120,2,0,16,431.94,2,0.4,-71.99,0
8443,1,2,44,19120,2,1,9,2.043,1,0.7,-1.4982,0
8444,1,2,44,19120,2,0,16,68.238,3,0.4,-12.5103,0
8445,2,0,35,2920,2,2,15,240.744,4,0.3,-13.7568,0
8446,2,0,35,2920,2,2,8,35.0,4,0.0,14.7,1
8447,2,0,35,2920,2,2,8,210.68,2,0.0,50.5632,1
8448,2,0,35,2920,2,2,15,637.896,3,0.3,-127.5792,0
8449,2,0,35,2920,2,1,10,43.44,8,0.0,21.2856,1
8450,2,0,35,2920,2,1,13,2.22,1,0.0,0.666,1
8451,2,1,5,94122,3,0,16,1679.96,5,0.2,125.997,1
8452,1,0,38,77070,1,2,0,344.372,4,0.3,-93.4724,0
8453,1,0,38,77070,1,1,14,1554.936,3,0.2,77.7468,1
8454,1,0,38,77070,1,2,8,127.88,5,0.6,-67.137,0
8455,1,0,5,90049,3,0,16,222.384,2,0.2,22.2384,1
8456,3,0,30,60653,1,2,0,106.869,3,0.3,-29.0073,0
8457,3,0,30,60653,1,1,9,3.564,3,0.8,-6.237,0
8458,1,1,38,77070,1,1,9,25.68,3,0.8,-39.804,0
8459,1,1,38,77070,1,1,9,12.384,3,0.8,-19.8144,0
8460,1,1,19,6010,2,1,9,25.3,5,0.0,11.891,1
8461,1,1,19,6010,2,1,14,95.94,3,0.0,9.594,1
8462,3,1,0,49423,1,1,1,7.5,2,0.0,3.6,1
8463,1,2,10,87105,3,0,16,302.376,3,0.2,22.6782,1
8464,1,1,17,80027,3,0,6,46.688,4,0.2,-2.918,0
8465,1,1,31,10024,2,1,14,17.94,3,0.0,3.0498,1
8466,1,1,19,6360,2,1,13,370.14,3,0.0,144.3546,1
8467,1,0,5,94122,3,1,9,8.928,2,0.2,3.1248,1
8468,1,0,11,46060,1,2,15,2678.94,6,0.0,241.1046,1
8469,1,2,32,37042,0,2,5,387.136,4,0.2,-14.5176,0
8470,1,2,32,37042,0,0,6,45.408,2,0.2,11.9196,1
8471,1,2,32,37042,0,2,8,77.952,3,0.2,-11.6928,0
8472,1,2,32,37042,0,1,1,3.0,1,0.2,1.05,1
8473,3,1,2,33021,0,1,14,9.952,1,0.2,0.9952,1
8474,1,0,44,17403,2,1,9,37.896,4,0.7,-29.0536,0
8475,1,0,44,17403,2,1,10,65.584,2,0.2,23.7742,1
8476,1,2,41,85204,3,1,10,44.784,1,0.2,16.2342,1
8477,0,0,31,10024,2,0,11,1035.8,4,0.0,269.308,1
8478,1,2,5,94110,3,1,3,5.76,2,0.0,1.6704,1
8479,1,1,5,90036,3,1,10,19.98,2,0.0,8.991,1
8480,1,1,21,68104,1,0,16,35.98,2,0.0,10.0744,1
8481,1,2,44,19120,2,1,3,16.656,3,0.2,3.3312,1
8482,1,0,31,10024,2,1,1,20.7,2,0.0,9.936,1
8483,1,1,0,49505,1,1,9,83.7,5,0.0,41.013,1
8484,0,1,23,98115,3,2,8,199.8,10,0.0,71.928,1
8485,1,2,5,93727,3,1,10,45.68,2,0.0,21.0128,1
8486,1,2,5,93727,3,1,10,110.96,2,0.0,53.2608,1
8487,1,2,5,93727,3,1,10,11.94,3,0.0,5.97,1
8488,3,1,28,22204,0,0,11,8749.95,5,0.0,2799.984,1
8489,3,1,28,22204,0,1,9,36.4,8,0.0,18.2,1
8490,3,1,28,22204,0,2,8,18.69,7,0.0,7.1022,1
8491,1,1,5,90049,3,1,2,5.94,3,0.0,0.1188,1
8492,1,1,38,79424,1,1,10,60.736,8,0.2,20.4984,1
8493,1,1,38,79424,1,0,4,479.976,3,0.2,161.9919,1
8494,1,1,38,79424,1,1,9,6.08,1,0.8,-10.336,0
8495,1,0,17,80501,3,0,6,165.6,3,0.2,-6.21,0
8496,3,1,31,10701,2,1,3,59.52,3,0.0,15.4752,1
8497,3,1,31,10701,2,0,6,479.97,3,0.0,177.5889,1
8498,3,1,31,10701,2,1,12,18.62,2,0.0,5.3998,1
8499,3,1,31,10701,2,1,9,49.632,6,0.2,16.7508,1
8500,3,1,31,10701,2,1,10,97.82,2,0.0,45.9754,1
8501,3,0,5,90045,3,0,16,15.984,2,0.2,1.1988,1
8502,3,0,5,90045,3,2,0,184.752,3,0.2,-20.7846,0
8503,1,2,5,90049,3,1,10,12.96,2,0.0,6.2208,1
8504,1,1,38,79109,1,2,0,366.744,4,0.3,-110.0232,0
8505,1,2,38,75217,1,1,9,8.856,9,0.8,-14.1696,0
8506,1,2,38,75217,1,0,6,27.96,5,0.2,8.388,1
8507,1,2,38,75217,1,1,7,146.352,3,0.2,49.3938,1
8508,2,1,0,48205,1,0,6,175.23,11,0.0,61.3305,1
8509,2,1,0,48205,1,0,16,125.99,1,0.0,31.4975,1
8510,2,1,0,48205,1,1,9,23.0,2,0.0,10.35,1
8511,1,1,31,10035,2,1,9,25.584,2,0.2,8.9544,1
8512,1,0,38,77041,1,2,8,73.784,2,0.6,-77.4732,0
8513,1,0,2,32839,0,1,10,20.736,4,0.2,7.2576,1
8514,1,0,24,41042,0,1,3,17.52,3,0.0,8.2344,1
8515,1,0,24,41042,0,1,3,35.76,12,0.0,10.0128,1
8516,1,1,31,10009,2,1,3,3.64,2,0.0,0.9828,1
8517,3,1,38,75034,1,2,8,30.336,6,0.6,-17.4432,0
8518,1,1,29,7501,2,2,8,12.99,1,0.0,1.5588,1
8519,1,1,29,7501,2,2,0,182.22,3,0.0,45.555,1
8520,1,1,29,7501,2,2,0,302.94,3,0.0,18.1764,1
8521,1,2,47,43229,2,2,8,54.992,14,0.2,8.9362,1
8522,1,0,7,53209,1,0,16,12.99,1,0.0,0.2598,1
8523,1,1,5,94109,3,1,10,55.86,7,0.0,27.93,1
8524,0,1,47,43229,2,0,16,44.376,2,0.4,-7.396,0
8525,0,1,47,43229,2,2,8,51.264,6,0.2,7.6896,1
8526,0,1,47,43229,2,1,9,5.193,3,0.7,-3.462,0
8527,0,1,47,43229,2,0,6,159.984,2,0.2,43.9956,1
8528,0,1,47,43229,2,1,14,54.224,2,0.2,3.389,1
8529,1,2,5,90008,3,2,0,241.424,2,0.2,-36.2136,0
8530,1,1,0,48227,1,1,10,33.36,4,0.0,16.68,1
8531,1,1,0,48227,1,1,10,13.76,2,0.0,6.3296,1
8532,1,1,0,48227,1,1,14,496.86,7,0.0,24.843,1
8533,1,1,0,48227,1,2,0,389.97,3,0.0,35.0973,1
8534,3,0,34,31907,0,1,1,9.82,2,0.0,4.8118,1
8535,1,1,5,94122,3,0,6,56.4,3,0.0,3.384,1
8536,1,2,44,19143,2,1,9,18.312,4,0.7,-12.208,0
8537,1,2,44,19143,2,1,10,25.92,5,0.2,9.072,1
8538,1,2,44,19143,2,1,3,8.016,3,0.2,1.002,1
8539,1,1,5,90008,3,0,4,479.984,2,0.2,59.998,1
8540,1,1,5,90008,3,1,9,30.84,5,0.2,9.6375,1
8541,2,0,44,19140,2,1,14,33.568,2,0.2,1.6784,1
8542,2,0,44,19140,2,2,0,422.625,7,0.3,0.0,0
8543,1,1,31,10035,2,0,6,199.98,2,0.0,83.9916,1
8544,1,0,34,31907,0,2,8,20.24,1,0.0,8.7032,1
8545,1,0,34,31907,0,2,8,39.92,4,0.0,11.1776,1
8546,1,0,34,31907,0,1,9,32.54,2,0.0,15.9446,1
8547,1,0,5,90049,3,0,6,39.0,3,0.0,17.55,1
8548,1,0,5,90049,3,1,1,12.6,4,0.0,6.048,1
8549,2,0,17,80013,3,2,8,24.64,4,0.2,4.004,1
8550,1,0,38,77041,1,1,1,6.264,3,0.2,2.0358,1
8551,1,0,38,77041,1,1,2,14.432,4,0.2,3.4276,1
8552,1,0,30,60623,1,0,4,719.976,3,0.2,134.9955,1
8553,1,1,16,35601,0,0,6,239.92,8,0.0,23.992,1
8554,2,1,28,22153,0,2,15,1056.86,7,0.0,158.529,1
8555,0,1,2,33317,0,0,6,447.944,7,0.2,89.5888,1
8556,0,1,2,33317,0,1,14,150.408,9,0.2,-33.8418,0
8557,3,0,38,77041,1,0,16,453.576,3,0.2,39.6879,1
8558,3,0,38,77041,1,1,1,45.36,9,0.2,14.742,1
8559,3,0,38,77041,1,0,16,287.88,3,0.2,35.985,1
8560,3,0,38,77041,1,0,16,131.88,3,0.2,14.8365,1
8561,3,0,38,77041,1,2,8,2.328,2,0.6,-0.7566,0
8562,3,0,7,53209,1,2,0,1454.9,5,0.0,378.274,1
8563,1,2,2,32771,0,1,9,4.842,3,0.7,-3.5508,0
8564,1,2,2,32771,0,2,8,220.704,6,0.2,-8.2764,0
8565,2,1,38,75056,1,0,16,67.176,3,0.2,6.7176,1
8566,2,1,38,75056,1,1,10,15.232,4,0.2,5.5216,1
8567,2,1,47,45373,2,1,10,31.104,6,0.2,10.8864,1
8568,1,0,31,11550,2,1,9,968.744,7,0.2,314.8418,1
8569,1,0,31,11550,2,1,9,222.352,13,0.2,77.8232,1
8570,1,0,31,11550,2,0,4,479.984,2,0.2,89.997,1
8571,0,2,38,75081,1,1,10,10.272,3,0.2,3.21,1
8572,1,1,38,77041,1,0,11,998.85,5,0.4,-199.77,0
8573,2,1,31,10035,2,1,10,24.56,2,0.0,11.5432,1
8574,0,2,5,94110,3,1,2,5.67,3,0.0,0.1134,1
8575,3,1,2,34952,0,1,13,14.336,4,0.2,0.896,1
8576,2,1,8,3301,2,2,8,102.3,1,0.0,26.598,1
8577,1,1,3,55901,1,2,15,607.52,2,0.0,97.2032,1
8578,1,1,3,55901,1,1,14,31.16,2,0.0,7.79,1
8579,1,1,24,40214,0,1,1,2.61,1,0.0,1.2006,1
8580,3,0,38,78666,1,2,8,10.332,3,0.6,-5.9409,0
8581,3,0,38,78666,1,1,10,10.368,2,0.2,3.6288,1
8582,3,0,38,78666,1,0,6,20.784,2,0.2,-3.6372,0
8583,3,0,38,78666,1,1,14,66.96,5,0.2,-13.392,0
8584,3,0,5,92025,3,1,9,17.248,2,0.2,6.0368,1
8585,1,1,44,19134,2,1,9,11.088,7,0.7,-8.1312,0
